source,repo,build_id,run_number,workflow_name,event,status,conclusion,created_at,started_at,updated_at,duration_sec,head_sha,branch,commit_timestamp,commit_message_len,additions,deletions,total_changes,files_changed,run_attempt,html_url
github_actions,psf/requests,32913551879,7960,Lock Threads,schedule,completed,success,2026-08-26T00:04:36Z,2026-08-26T00:04:36Z,2026-08-26T00:05:42Z,66.0,5460f467b02e49471c0fd6cfc9ca0adab6351f98,main,2026-08-25T00:45:57Z,53,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32913551879
github_actions,psf/requests,32794206150,1690,Lint code,pull_request,completed,success,2026-08-25T00:34:53Z,2026-08-25T00:34:53Z,2026-08-25T00:35:20Z,27.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794206150
github_actions,psf/requests,32794206179,308,Type Check,pull_request,completed,success,2026-08-25T00:34:53Z,2026-08-25T00:34:53Z,2026-08-25T00:35:21Z,28.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794206179
github_actions,psf/requests,32794206175,2208,CodeQL,pull_request,completed,success,2026-08-25T00:34:53Z,2026-08-25T00:34:53Z,2026-08-25T00:35:44Z,51.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794206175
github_actions,psf/requests,32794206178,2164,Tests,pull_request,completed,success,2026-08-25T00:34:53Z,2026-08-25T00:34:53Z,2026-08-25T00:39:04Z,251.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794206178
github_actions,psf/requests,32794206140,367,GitHub Actions Security Analysis with zizmor 🌈,pull_request,completed,success,2026-08-25T00:34:53Z,2026-08-25T00:34:53Z,2026-08-25T00:35:16Z,23.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794206140
github_actions,psf/requests,32794087703,2163,Tests,push,completed,success,2026-08-25T00:33:07Z,2026-08-25T00:33:07Z,2026-08-25T00:37:27Z,260.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794087703
github_actions,psf/requests,32794087694,307,Type Check,push,completed,success,2026-08-25T00:33:07Z,2026-08-25T00:33:07Z,2026-08-25T00:33:24Z,17.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794087694
github_actions,psf/requests,32794087722,1689,Lint code,push,completed,success,2026-08-25T00:33:07Z,2026-08-25T00:33:07Z,2026-08-25T00:33:31Z,24.0,5eb28753421fe1d32fa5482f9320e78bf9dfb064,fix-gh-token,2026-08-25T00:33:04Z,45,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32794087722
github_actions,psf/requests,32792099048,7959,Lock Threads,schedule,completed,failure,2026-08-25T00:04:16Z,2026-08-25T00:04:16Z,2026-08-25T00:04:23Z,7.0,6af0b94158bbe10c45e754e85f9701f401e6aa9c,main,2026-08-24T17:33:15Z,760,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32792099048
github_actions,psf/requests,32757293924,2162,Tests,push,completed,success,2026-08-24T17:33:18Z,2026-08-24T17:33:18Z,2026-08-24T17:38:18Z,300.0,6af0b94158bbe10c45e754e85f9701f401e6aa9c,main,2026-08-24T17:33:15Z,760,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32757293924
github_actions,psf/requests,32757293937,306,Type Check,push,completed,success,2026-08-24T17:33:18Z,2026-08-24T17:33:18Z,2026-08-24T17:33:54Z,36.0,6af0b94158bbe10c45e754e85f9701f401e6aa9c,main,2026-08-24T17:33:15Z,760,1,1,2,1,1,https://github.com/psf/requests/actions/runs/32757293937
